-255.000000, -255.000000, 0.001538
-255.000000, -253.500000, 0.003867
-255.000000, -252.000000, 0.006225
-255.000000, -250.500000, 0.008610
-255.000000, -249.000000, 3.063233
-255.000000, -247.500000, 3.079422
-255.000000, -246.000000, 3.095807
-255.000000, -244.500000, 3.112394
-255.000000, -243.000000, 3.129186
-255.000000, -241.500000, 3.146186
-255.000000, -240.000000, 3.163399
-255.000000, -238.500000, 3.180828
-255.000000, -237.000000, 3.198478
-255.000000, -235.500000, 3.216352
-255.000000, -234.000000, 3.234456
-255.000000, -232.500000, 3.252794
-255.000000, -231.000000, 3.271369
-255.000000, -229.500000, 3.290188
-255.000000, -228.000000, 3.309254
-255.000000, -226.500000, 3.328572
-255.000000, -225.000000, 3.348148
-255.000000, -223.500000, 3.367987
-255.000000, -222.000000, 3.388094
-255.000000, -220.500000, 3.408475
-255.000000, -219.000000, 3.429134
-255.000000, -217.500000, 3.450079
-255.000000, -216.000000, 3.471314
-255.000000, -214.500000, 3.492847
-255.000000, -213.000000, 3.514683
-255.000000, -211.500000, 3.536828
-255.000000, -210.000000, 3.559290
-255.000000, -208.500000, 3.582076
-255.000000, -207.000000, 3.605191
-255.000000, -205.500000, 3.628644
-255.000000, -204.000000, 3.652441
-255.000000, -202.500000, 3.676592
-255.000000, -201.000000, 3.701102
-255.000000, -199.500000, 3.725982
-255.000000, -198.000000, 3.751238
-255.000000, -196.500000, 3.776880
-255.000000, -195.000000, 3.802916
-255.000000, -193.500000, 3.829356
-255.000000, -192.000000, 3.856209
-255.000000, -190.500000, 3.883485
-255.000000, -189.000000, 3.911194
-255.000000, -187.500000, 3.939346
-255.000000, -186.000000, 3.967953
-255.000000, -184.500000, 3.997024
-255.000000, -183.000000, 4.026572
-255.000000, -181.500000, 4.056609
-255.000000, -180.000000, 4.087146
-255.000000, -178.500000, 4.118196
-255.000000, -177.000000, 4.149773
-255.000000, -175.500000, 4.181889
-255.000000, -174.000000, 4.214559
-255.000000, -172.500000, 4.247798
-255.000000, -171.000000, 4.281619
-255.000000, -169.500000, 4.316039
-255.000000, -168.000000, 4.351074
-255.000000, -166.500000, 4.386740
-255.000000, -165.000000, 4.423054
-255.000000, -163.500000, 4.460035
-255.000000, -162.000000, 4.497700
-255.000000, -160.500000, 4.536070
-255.000000, -159.000000, 4.575163
-255.000000, -157.500000, 4.615002
-255.000000, -156.000000, 4.655606
-255.000000, -154.500000, 4.696999
-255.000000, -153.000000, 4.739203
-255.000000, -151.500000, 4.782243
-255.000000, -150.000000, 4.826144
-255.000000, -148.500000, 4.870932
-255.000000, -147.000000, 4.916633
-255.000000, -145.500000, 4.963277
-255.000000, -144.000000, 5.010893
-255.000000, -142.500000, 5.059512
-255.000000, -141.000000, 5.109164
-255.000000, -139.500000, 5.159885
-255.000000, -138.000000, 5.211708
-255.000000, -136.500000, 5.264670
-255.000000, -135.000000, 5.318809
-255.000000, -133.500000, 5.374165
-255.000000, -132.000000, 5.430778
-255.000000, -130.500000, 5.488694
-255.000000, -129.000000, 5.547956
-255.000000, -127.500000, 0.001538
-255.000000, -126.000000, 0.006225
-255.000000, -124.500000, 3.063233
-255.000000, -123.000000, 3.095807
-255.000000, -121.500000, 3.129186
-255.000000, -120.000000, 3.163399
-255.000000, -118.500000, 3.198478
-255.000000, -117.000000, 3.234456
-255.000000, -115.500000, 3.271369
-255.000000, -114.000000, 3.309254
-255.000000, -112.500000, 3.348148
-255.000000, -111.000000, 3.388094
-255.000000, -109.500000, 3.429134
-255.000000, -108.000000, 3.471314
-255.000000, -106.500000, 3.514683
-255.000000, -105.000000, 3.559290
-255.000000, -103.500000, 3.605191
-255.000000, -102.000000, 3.652441
-255.000000, -100.500000, 3.701102
-255.000000, -99.000000, 3.751238
-255.000000, -97.500000, 3.802916
-255.000000, -96.000000, 3.856209
-255.000000, -94.500000, 3.911194
-255.000000, -93.000000, 3.967953
-255.000000, -91.500000, 4.026572
-255.000000, -90.000000, 4.087146
-255.000000, -88.500000, 4.149773
-255.000000, -87.000000, 4.214559
-255.000000, -85.500000, 4.281619
-255.000000, -84.000000, 4.351074
-255.000000, -82.500000, 4.423054
-255.000000, -81.000000, 4.497700
-255.000000, -79.500000, 4.575163
-255.000000, -78.000000, 4.655606
-255.000000, -76.500000, 4.739203
-255.000000, -75.000000, 4.826144
-255.000000, -73.500000, 4.916633
-255.000000, -72.000000, 5.010893
-255.000000, -70.500000, 5.109164
-255.000000, -69.000000, 5.211708
-255.000000, -67.500000, 5.318809
-255.000000, -66.000000, 5.430778
-255.000000, -64.500000, 5.547956
-255.000000, -63.000000, 0.006225
-255.000000, -61.500000, 3.095807
-255.000000, -60.000000, 3.163399
-255.000000, -58.500000, 3.234456
-255.000000, -57.000000, 3.309254
-255.000000, -55.500000, 3.388094
-255.000000, -54.000000, 3.471314
-255.000000, -52.500000, 3.559290
-255.000000, -51.000000, 3.652441
-255.000000, -49.500000, 3.751238
-255.000000, -48.000000, 3.856209
-255.000000, -46.500000, 3.967953
-255.000000, -45.000000, 4.087146
-255.000000, -43.500000, 4.214559
-255.000000, -42.000000, 4.351074
-255.000000, -40.500000, 4.497700
-255.000000, -39.000000, 4.655606
-255.000000, -37.500000, 4.826144
-255.000000, -36.000000, 5.010893
-255.000000, -34.500000, 5.211708
-255.000000, -33.000000, 5.430778
-255.000000, -31.500000, 0.006225
-255.000000, -30.000000, 3.163399
-255.000000, -28.500000, 3.309254
-255.000000, -27.000000, 3.471314
-255.000000, -25.500000, 3.652441
-255.000000, -24.000000, 3.856209
-255.000000, -22.500000, 4.087146
-255.000000, -21.000000, 4.351074
-255.000000, -19.500000, 4.655606
-255.000000, -18.000000, 5.010893
-255.000000, -16.500000, 5.430778
-255.000000, -15.000000, 3.163399
-255.000000, -13.500000, 3.471314
-255.000000, -12.000000, 3.856209
-255.000000, -10.500000, 4.351074
-255.000000, -9.000000, 5.010893
-255.000000, -7.500000, 3.163399
-255.000000, -6.000000, 3.856209
-255.000000, -4.500000, 5.010893
-255.000000, -3.000000, 3.856209
-255.000000, -1.500000, 3.856209
-255.000000, 0.000000, 0.000000
-255.000000, 1.500000, -3.856209
-255.000000, 3.000000, -3.856209
-255.000000, 4.500000, -5.010893
-255.000000, 6.000000, -3.856209
-255.000000, 7.500000, -3.163399
-255.000000, 9.000000, -5.010893
-255.000000, 10.500000, -4.351074
-255.000000, 12.000000, -3.856209
-255.000000, 13.500000, -3.471314
-255.000000, 15.000000, -3.163399
-255.000000, 16.500000, -5.430778
-255.000000, 18.000000, -5.010893
-255.000000, 19.500000, -4.655606
-255.000000, 21.000000, -4.351074
-255.000000, 22.500000, -4.087146
-255.000000, 24.000000, -3.856209
-255.000000, 25.500000, -3.652441
-255.000000, 27.000000, -3.471314
-255.000000, 28.500000, -3.309254
-255.000000, 30.000000, -3.163399
-255.000000, 31.500000, -0.006225
-255.000000, 33.000000, -5.430778
-255.000000, 34.500000, -5.211708
-255.000000, 36.000000, -5.010893
-255.000000, 37.500000, -4.826144
-255.000000, 39.000000, -4.655606
-255.000000, 40.500000, -4.497700
-255.000000, 42.000000, -4.351074
-255.000000, 43.500000, -4.214559
-255.000000, 45.000000, -4.087146
-255.000000, 46.500000, -3.967953
-255.000000, 48.000000, -3.856209
-255.000000, 49.500000, -3.751238
-255.000000, 51.000000, -3.652441
-255.000000, 52.500000, -3.559290
-255.000000, 54.000000, -3.471314
-255.000000, 55.500000, -3.388094
-255.000000, 57.000000, -3.309254
-255.000000, 58.500000, -3.234456
-255.000000, 60.000000, -3.163399
-255.000000, 61.500000, -3.095807
-255.000000, 63.000000, -0.006225
-255.000000, 64.500000, -5.547956
-255.000000, 66.000000, -5.430778
-255.000000, 67.500000, -5.318809
-255.000000, 69.000000, -5.211708
-255.000000, 70.500000, -5.109164
-255.000000, 72.000000, -5.010893
-255.000000, 73.500000, -4.916633
-255.000000, 75.000000, -4.826144
-255.000000, 76.500000, -4.739203
-255.000000, 78.000000, -4.655606
-255.000000, 79.500000, -4.575163
-255.000000, 81.000000, -4.497700
-255.000000, 82.500000, -4.423054
-255.000000, 84.000000, -4.351074
-255.000000, 85.500000, -4.281619
-255.000000, 87.000000, -4.214559
-255.000000, 88.500000, -4.149773
-255.000000, 90.000000, -4.087146
-255.000000, 91.500000, -4.026572
-255.000000, 93.000000, -3.967953
-255.000000, 94.500000, -3.911194
-255.000000, 96.000000, -3.856209
-255.000000, 97.500000, -3.802916
-255.000000, 99.000000, -3.751238
-255.000000, 100.500000, -3.701102
-255.000000, 102.000000, -3.652441
-255.000000, 103.500000, -3.605191
-255.000000, 105.000000, -3.559290
-255.000000, 106.500000, -3.514683
-255.000000, 108.000000, -3.471314
-255.000000, 109.500000, -3.429134
-255.000000, 111.000000, -3.388094
-255.000000, 112.500000, -3.348148
-255.000000, 114.000000, -3.309254
-255.000000, 115.500000, -3.271369
-255.000000, 117.000000, -3.234456
-255.000000, 118.500000, -3.198478
-255.000000, 120.000000, -3.163399
-255.000000, 121.500000, -3.129186
-255.000000, 123.000000, -3.095807
-255.000000, 124.500000, -3.063233
-255.000000, 126.000000, -0.006225
-255.000000, 127.500000, -0.001538
-255.000000, 129.000000, -5.547956
-255.000000, 130.500000, -5.488694
-255.000000, 132.000000, -5.430778
-255.000000, 133.500000, -5.374165
-255.000000, 135.000000, -5.318809
-255.000000, 136.500000, -5.264670
-255.000000, 138.000000, -5.211708
-255.000000, 139.500000, -5.159885
-255.000000, 141.000000, -5.109164
-255.000000, 142.500000, -5.059512
-255.000000, 144.000000, -5.010893
-255.000000, 145.500000, -4.963277
-255.000000, 147.000000, -4.916633
-255.000000, 148.500000, -4.870932
-255.000000, 150.000000, -4.826144
-255.000000, 151.500000, -4.782243
-255.000000, 153.000000, -4.739203
-255.000000, 154.500000, -4.696999
-255.000000, 156.000000, -4.655606
-255.000000, 157.500000, -4.615002
-255.000000, 159.000000, -4.575163
-255.000000, 160.500000, -4.536070
-255.000000, 162.000000, -4.497700
-255.000000, 163.500000, -4.460035
-255.000000, 165.000000, -4.423054
-255.000000, 166.500000, -4.386740
-255.000000, 168.000000, -4.351074
-255.000000, 169.500000, -4.316039
-255.000000, 171.000000, -4.281619
-255.000000, 172.500000, -4.247798
-255.000000, 174.000000, -4.214559
-255.000000, 175.500000, -4.181889
-255.000000, 177.000000, -4.149773
-255.000000, 178.500000, -4.118196
-255.000000, 180.000000, -4.087146
-255.000000, 181.500000, -4.056609
-255.000000, 183.000000, -4.026572
-255.000000, 184.500000, -3.997024
-255.000000, 186.000000, -3.967953
-255.000000, 187.500000, -3.939346
-255.000000, 189.000000, -3.911194
-255.000000, 190.500000, -3.883485
-255.000000, 192.000000, -3.856209
-255.000000, 193.500000, -3.829356
-255.000000, 195.000000, -3.802916
-255.000000, 196.500000, -3.776880
-255.000000, 198.000000, -3.751238
-255.000000, 199.500000, -3.725982
-255.000000, 201.000000, -3.701102
-255.000000, 202.500000, -3.676592
-255.000000, 204.000000, -3.652441
-255.000000, 205.500000, -3.628644
-255.000000, 207.000000, -3.605191
-255.000000, 208.500000, -3.582076
-255.000000, 210.000000, -3.559290
-255.000000, 211.500000, -3.536828
-255.000000, 213.000000, -3.514683
-255.000000, 214.500000, -3.492847
-255.000000, 216.000000, -3.471314
-255.000000, 217.500000, -3.450079
-255.000000, 219.000000, -3.429134
-255.000000, 220.500000, -3.408475
-255.000000, 222.000000, -3.388094
-255.000000, 223.500000, -3.367987
-255.000000, 225.000000, -3.348148
-255.000000, 226.500000, -3.328572
-255.000000, 228.000000, -3.309254
-255.000000, 229.500000, -3.290188
-255.000000, 231.000000, -3.271369
-255.000000, 232.500000, -3.252794
-255.000000, 234.000000, -3.234456
-255.000000, 235.500000, -3.216352
-255.000000, 237.000000, -3.198478
-255.000000, 238.500000, -3.180828
-255.000000, 240.000000, -3.163399
-255.000000, 241.500000, -3.146186
-255.000000, 243.000000, -3.129186
-255.000000, 244.500000, -3.112394
-255.000000, 246.000000, -3.095807
-255.000000, 247.500000, -3.079422
-255.000000, 249.000000, -3.063233
-255.000000, 250.500000, -0.008610
-255.000000, 252.000000, -0.006225
-255.000000, 253.500000, -0.003867
-255.000000, 255.000000, -0.001538
-253.500000, -255.000000, 0.003867
-253.500000, -253.500000, 0.009726
-253.500000, -252.000000, 0.015654
-253.500000, -250.500000, 3.052278
-253.500000, -249.000000, 3.064724
-253.500000, -247.500000, 3.077322
-253.500000, -246.000000, 3.090072
-253.500000, -244.500000, 3.102980
-253.500000, -243.000000, 3.116046
-253.500000, -241.500000, 3.129275
-253.500000, -240.000000, 3.142669
-253.500000, -238.500000, 3.156232
