-255.000000, 255.000000, -0.001538
-253.500000, 255.000000, -0.003867
-252.000000, 255.000000, -0.006225
-250.500000, 255.000000, -0.008610
-249.000000, 255.000000, -3.063233
-247.500000, 255.000000, -3.079422
-246.000000, 255.000000, -3.095807
-244.500000, 255.000000, -3.112394
-243.000000, 255.000000, -3.129186
-241.500000, 255.000000, -3.146186
-240.000000, 255.000000, -3.163399
-238.500000, 255.000000, -3.180828
-237.000000, 255.000000, -3.198478
-235.500000, 255.000000, -3.216352
-234.000000, 255.000000, -3.234456
-232.500000, 255.000000, -3.252794
-231.000000, 255.000000, -3.271369
-229.500000, 255.000000, -3.290188
-228.000000, 255.000000, -3.309254
-226.500000, 255.000000, -3.328572
-225.000000, 255.000000, -3.348148
-223.500000, 255.000000, -3.367987
-222.000000, 255.000000, -3.388094
-220.500000, 255.000000, -3.408475
-219.000000, 255.000000, -3.429134
-217.500000, 255.000000, -3.450079
-216.000000, 255.000000, -3.471314
-214.500000, 255.000000, -3.492847
-213.000000, 255.000000, -3.514683
-211.500000, 255.000000, -3.536828
-210.000000, 255.000000, -3.559290
-208.500000, 255.000000, -3.582076
-207.000000, 255.000000, -3.605191
-205.500000, 255.000000, -3.628644
-204.000000, 255.000000, -3.652441
-202.500000, 255.000000, -3.676592
-201.000000, 255.000000, -3.701102
-199.500000, 255.000000, -3.725982
-198.000000, 255.000000, -3.751238
-196.500000, 255.000000, -3.776880
-195.000000, 255.000000, -3.802916
-193.500000, 255.000000, -3.829356
-192.000000, 255.000000, -3.856209
-190.500000, 255.000000, -3.883485
-189.000000, 255.000000, -3.911194
-187.500000, 255.000000, -3.939346
-186.000000, 255.000000, -3.967953
-184.500000, 255.000000, -3.997024
-183.000000, 255.000000, -4.026572
-181.500000, 255.000000, -4.056609
-180.000000, 255.000000, -4.087146
-178.500000, 255.000000, -4.118196
-177.000000, 255.000000, -4.149773
-175.500000, 255.000000, -4.181889
-174.000000, 255.000000, -4.214559
-172.500000, 255.000000, -4.247798
-171.000000, 255.000000, -4.281619
-169.500000, 255.000000, -4.316039
-168.000000, 255.000000, -4.351074
-166.500000, 255.000000, -4.386740
-165.000000, 255.000000, -4.423054
-163.500000, 255.000000, -4.460035
-162.000000, 255.000000, -4.497700
-160.500000, 255.000000, -4.536070
-159.000000, 255.000000, -4.575163
-157.500000, 255.000000, -4.615002
-156.000000, 255.000000, -4.655606
-154.500000, 255.000000, -4.696999
-153.000000, 255.000000, -4.739203
-151.500000, 255.000000, -4.782243
-150.000000, 255.000000, -4.826144
-148.500000, 255.000000, -4.870932
-147.000000, 255.000000, -4.916633
-145.500000, 255.000000, -4.963277
-144.000000, 255.000000, -5.010893
-142.500000, 255.000000, -5.059512
-141.000000, 255.000000, -5.109164
-139.500000, 255.000000, -5.159885
-138.000000, 255.000000, -5.211708
-136.500000, 255.000000, -5.264670
-135.000000, 255.000000, -5.318809
-133.500000, 255.000000, -5.374165
-132.000000, 255.000000, -5.430778
-130.500000, 255.000000, -5.488694
-129.000000, 255.000000, -5.547956
-127.500000, 255.000000, -0.001538
-126.000000, 255.000000, -0.006225
-124.500000, 255.000000, -3.063233
-123.000000, 255.000000, -3.095807
-121.500000, 255.000000, -3.129186
-120.000000, 255.000000, -3.163399
-118.500000, 255.000000, -3.198478
-117.000000, 255.000000, -3.234456
-115.500000, 255.000000, -3.271369
-114.000000, 255.000000, -3.309254
-112.500000, 255.000000, -3.348148
-111.000000, 255.000000, -3.388094
-109.500000, 255.000000, -3.429134
-108.000000, 255.000000, -3.471314
-106.500000, 255.000000, -3.514683
-105.000000, 255.000000, -3.559290
-103.500000, 255.000000, -3.605191
-102.000000, 255.000000, -3.652441
-100.500000, 255.000000, -3.701102
-99.000000, 255.000000, -3.751238
-97.500000, 255.000000, -3.802916
-96.000000, 255.000000, -3.856209
-94.500000, 255.000000, -3.911194
-93.000000, 255.000000, -3.967953
-91.500000, 255.000000, -4.026572
-90.000000, 255.000000, -4.087146
-88.500000, 255.000000, -4.149773
-87.000000, 255.000000, -4.214559
-85.500000, 255.000000, -4.281619
-84.000000, 255.000000, -4.351074
-82.500000, 255.000000, -4.423054
-81.000000, 255.000000, -4.497700
-79.500000, 255.000000, -4.575163
-78.000000, 255.000000, -4.655606
-76.500000, 255.000000, -4.739203
-75.000000, 255.000000, -4.826144
-73.500000, 255.000000, -4.916633
-72.000000, 255.000000, -5.010893
-70.500000, 255.000000, -5.109164
-69.000000, 255.000000, -5.211708
-67.500000, 255.000000, -5.318809
-66.000000, 255.000000, -5.430778
-64.500000, 255.000000, -5.547956
-63.000000, 255.000000, -0.006225
-61.500000, 255.000000, -3.095807
-60.000000, 255.000000, -3.163399
-58.500000, 255.000000, -3.234456
-57.000000, 255.000000, -3.309254
-55.500000, 255.000000, -3.388094
-54.000000, 255.000000, -3.471314
-52.500000, 255.000000, -3.559290
-51.000000, 255.000000, -3.652441
-49.500000, 255.000000, -3.751238
-48.000000, 255.000000, -3.856209
-46.500000, 255.000000, -3.967953
-45.000000, 255.000000, -4.087146
-43.500000, 255.000000, -4.214559
-42.000000, 255.000000, -4.351074
-40.500000, 255.000000, -4.497700
-39.000000, 255.000000, -4.655606
-37.500000, 255.000000, -4.826144
-36.000000, 255.000000, -5.010893
-34.500000, 255.000000, -5.211708
-33.000000, 255.000000, -5.430778
-31.500000, 255.000000, -0.006225
-30.000000, 255.000000, -3.163399
-28.500000, 255.000000, -3.309254
-27.000000, 255.000000, -3.471314
-25.500000, 255.000000, -3.652441
-24.000000, 255.000000, -3.856209
-22.500000, 255.000000, -4.087146
-21.000000, 255.000000, -4.351074
-19.500000, 255.000000, -4.655606
-18.000000, 255.000000, -5.010893
-16.500000, 255.000000, -5.430778
-15.000000, 255.000000, -3.163399
-13.500000, 255.000000, -3.471314
-12.000000, 255.000000, -3.856209
-10.500000, 255.000000, -4.351074
-9.000000, 255.000000, -5.010893
-7.500000, 255.000000, -3.163399
-6.000000, 255.000000, -3.856209
-4.500000, 255.000000, -5.010893
-3.000000, 255.000000, -3.856209
-1.500000, 255.000000, -3.856209
0.000000, 255.000000, 0.000000
1.500000, 255.000000, 3.856209
3.000000, 255.000000, 3.856209
4.500000, 255.000000, 5.010893
6.000000, 255.000000, 3.856209
7.500000, 255.000000, 3.163399
9.000000, 255.000000, 5.010893
10.500000, 255.000000, 4.351074
12.000000, 255.000000, 3.856209
13.500000, 255.000000, 3.471314
15.000000, 255.000000, 3.163399
16.500000, 255.000000, 5.430778
18.000000, 255.000000, 5.010893
19.500000, 255.000000, 4.655606
21.000000, 255.000000, 4.351074
22.500000, 255.000000, 4.087146
24.000000, 255.000000, 3.856209
25.500000, 255.000000, 3.652441
27.000000, 255.000000, 3.471314
28.500000, 255.000000, 3.309254
30.000000, 255.000000, 3.163399
31.500000, 255.000000, 0.006225
33.000000, 255.000000, 5.430778
34.500000, 255.000000, 5.211708
36.000000, 255.000000, 5.010893
37.500000, 255.000000, 4.826144
39.000000, 255.000000, 4.655606
40.500000, 255.000000, 4.497700
42.000000, 255.000000, 4.351074
43.500000, 255.000000, 4.214559
45.000000, 255.000000, 4.087146
46.500000, 255.000000, 3.967953
48.000000, 255.000000, 3.856209
49.500000, 255.000000, 3.751238
51.000000, 255.000000, 3.652441
52.500000, 255.000000, 3.559290
54.000000, 255.000000, 3.471314
55.500000, 255.000000, 3.388094
57.000000, 255.000000, 3.309254
58.500000, 255.000000, 3.234456
60.000000, 255.000000, 3.163399
61.500000, 255.000000, 3.095807
63.000000, 255.000000, 0.006225
64.500000, 255.000000, 5.547956
66.000000, 255.000000, 5.430778
67.500000, 255.000000, 5.318809
69.000000, 255.000000, 5.211708
70.500000, 255.000000, 5.109164
72.000000, 255.000000, 5.010893
73.500000, 255.000000, 4.916633
75.000000, 255.000000, 4.826144
76.500000, 255.000000, 4.739203
78.000000, 255.000000, 4.655606
79.500000, 255.000000, 4.575163
81.000000, 255.000000, 4.497700
82.500000, 255.000000, 4.423054
84.000000, 255.000000, 4.351074
85.500000, 255.000000, 4.281619
87.000000, 255.000000, 4.214559
88.500000, 255.000000, 4.149773
90.000000, 255.000000, 4.087146
91.500000, 255.000000, 4.026572
93.000000, 255.000000, 3.967953
94.500000, 255.000000, 3.911194
96.000000, 255.000000, 3.856209
97.500000, 255.000000, 3.802916
99.000000, 255.000000, 3.751238
100.500000, 255.000000, 3.701102
102.000000, 255.000000, 3.652441
103.500000, 255.000000, 3.605191
105.000000, 255.000000, 3.559290
106.500000, 255.000000, 3.514683
108.000000, 255.000000, 3.471314
109.500000, 255.000000, 3.429134
111.000000, 255.000000, 3.388094
112.500000, 255.000000, 3.348148
114.000000, 255.000000, 3.309254
115.500000, 255.000000, 3.271369
117.000000, 255.000000, 3.234456
118.500000, 255.000000, 3.198478
120.000000, 255.000000, 3.163399
121.500000, 255.000000, 3.129186
123.000000, 255.000000, 3.095807
124.500000, 255.000000, 3.063233
126.000000, 255.000000, 0.006225
127.500000, 255.000000, 0.001538
129.000000, 255.000000, 5.547956
130.500000, 255.000000, 5.488694
132.000000, 255.000000, 5.430778
133.500000, 255.000000, 5.374165
135.000000, 255.000000, 5.318809
136.500000, 255.000000, 5.264670
138.000000, 255.000000, 5.211708
139.500000, 255.000000, 5.159885
141.000000, 255.000000, 5.109164
142.500000, 255.000000, 5.059512
144.000000, 255.000000, 5.010893
145.500000, 255.000000, 4.963277
147.000000, 255.000000, 4.916633
148.500000, 255.000000, 4.870932
150.000000, 255.000000, 4.826144
151.500000, 255.000000, 4.782243
153.000000, 255.000000, 4.739203
154.500000, 255.000000, 4.696999
156.000000, 255.000000, 4.655606
157.500000, 255.000000, 4.615002
159.000000, 255.000000, 4.575163
160.500000, 255.000000, 4.536070
162.000000, 255.000000, 4.497700
163.500000, 255.000000, 4.460035
165.000000, 255.000000, 4.423054
166.500000, 255.000000, 4.386740
168.000000, 255.000000, 4.351074
169.500000, 255.000000, 4.316039
171.000000, 255.000000, 4.281619
172.500000, 255.000000, 4.247798
174.000000, 255.000000, 4.214559
175.500000, 255.000000, 4.181889
177.000000, 255.000000, 4.149773
178.500000, 255.000000, 4.118196
180.000000, 255.000000, 4.087146
181.500000, 255.000000, 4.056609
183.000000, 255.000000, 4.026572
184.500000, 255.000000, 3.997024
186.000000, 255.000000, 3.967953
187.500000, 255.000000, 3.939346
