-1.000000, 0.001000, -5.762482
-0.998500, 0.001000, -5.539321
-0.997000, 0.001000, -5.411143
-0.995500, 0.001000, -5.282579
-0.994000, 0.001000, -5.153627
-0.992500, 0.001000, -5.024285
-0.991000, 0.001000, -4.894551
-0.989500, 0.001000, -4.764425
-0.988000, 0.001000, -4.633903
-0.986500, 0.001000, -4.502984
-0.985000, 0.001000, -4.371666
-0.983500, 0.001000, -4.239948
-0.982000, 0.001000, -4.107828
-0.980500, 0.001000, -3.975303
-0.979000, 0.001000, -3.744959
-0.977500, 0.001000, -3.611470
-0.976000, 0.001000, -3.477572
-0.974500, 0.001000, -3.343261
-0.973000, 0.001000, -3.208536
-0.971500, 0.001000, -3.073395
-0.970000, 0.001000, -2.937836
-0.968500, 0.001000, -2.801857
-0.967000, 0.001000, -2.665456
-0.965500, 0.001000, -2.528632
-0.964000, 0.001000, -2.391381
-0.962500, 0.001000, -2.253703
-0.961000, 0.001000, -2.115595
-0.959500, 0.001000, -1.977056
-0.958000, 0.001000, -1.838082
-0.956500, 0.001000, -1.848229
-0.955000, 0.001000, -1.858409
-0.953500, 0.001000, -1.868620
-0.952000, 0.001000, -1.878863
-0.950500, 0.001000, -1.889139
-0.949000, 0.001000, -1.899448
-0.947500, 0.001000, -1.909788
-0.946000, 0.001000, -1.920162
-0.944500, 0.001000, -1.930569
-0.943000, 0.001000, -1.941009
-0.941500, 0.001000, -1.951482
-0.940000, 0.001000, -1.961988
-0.938500, 0.001000, -1.972528
-0.937000, 0.001000, -1.932212
-0.935500, 0.001000, -1.942738
-0.934000, 0.001000, -1.953298
-0.932500, 0.001000, -1.963892
-0.931000, 0.001000, -1.974520
-0.929500, 0.001000, -1.985182
-0.928000, 0.001000, -1.995879
-0.926500, 0.001000, -2.006611
-0.925000, 0.001000, -2.017377
-0.923500, 0.001000, -2.028178
-0.922000, 0.001000, -2.039014
-0.920500, 0.001000, -2.049886
-0.919000, 0.001000, -2.060793
-0.917500, 0.001000, -2.071736
-0.916000, 0.001000, -2.030658
-0.914500, 0.001000, -2.041588
-0.913000, 0.001000, -2.052553
-0.911500, 0.001000, -2.063554
-0.910000, 0.001000, -2.074592
-0.908500, 0.001000, -2.085666
-0.907000, 0.001000, -2.096776
-0.905500, 0.001000, -2.107924
-0.904000, 0.001000, -2.119108
-0.902500, 0.001000, -2.130330
-0.901000, 0.001000, -2.141589
-0.899500, 0.001000, -2.152885
-0.898000, 0.001000, -2.164220
-0.896500, 0.001000, -2.175592
-0.895000, 0.001000, -2.133724
-0.893500, 0.001000, -2.145083
-0.892000, 0.001000, -2.156481
-0.890500, 0.001000, -2.167917
